Restaurant ID,Restaurant name,Subzone,City,Order ID,Order Placed At,Order Status,Delivery,Distance,Items in order,Instructions,Discount construct,Bill subtotal,Packaging charges,Restaurant discount (Promo),"Restaurant discount (Flat offs, Freebies & others)",Gold discount,Brand pack discount,Total,Rating,Review,Cancellation / Rejection reason,Restaurant compensation (Cancellation),Restaurant penalty (Rejection),KPT duration (minutes),Rider wait time (minutes),Order Ready Marked,Customer complaint tag,Customer ID
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6510392202,"08:23 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Pepperoni Garlic Bread,,,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,11.35,1.1,Correctly,,dd48a916ff9c88248ad9e9b27f7ede5a2e7b3ed3ed89772256d0984e605f37e7
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6375010058,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Tripple Cheese Pizza,,Flat Rs.100 off,749.0,37.45,0.0,0.0,0.0,0.0,786.45,,,,,,12.45,5.1,Incorrectly,,8a225e1e11ed6ce8be2a8b0830a781619fd2c6fce658596343309a90429fb897
20659868,Aura Pizzas,Sector 4,Delhi NCR,6446497141,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Bageecha Pizza,,50% off upto Rs.100,599.0,22.96,90.0,0.0,0.0,49.9,482.06,,,,,,11.02,9.1,Correctly,,3e1cd185f88dddd564c4292317999fb818893c27c36503b8a3ce4c09217fd45f
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6278843717,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Bone in Jamaican Grilled Chicken,,40% off upto Rs.80,370.0,14.5,80.0,37.0,0.0,0.0,267.5,,,,,,16.82,6.5,Correctly,,4e1bb73e32109333fb9102d99031956525a4729bcd9e1dc56aa9d0653750a9d0
21309083,Swaad,Shahdara,Delhi NCR,6414381775,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Bone in Jamaican Grilled Chicken,,Flat 15% off,585.0,25.3,78.98,0.0,0.0,0.0,531.32,,,,,,15.2,0.4,Correctly,,868624c537edb4f1dbda0cc6ba964f950306578374d464a68c8fb817216b324e
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6247392643,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Murgh Amritsari Seekh Pide,,Flat Rs.120 off,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,8.07,0.6,Correctly,,2998a8db20af43514bb07f34449c4b71342a0247b767ee320ab0e14219a53b51
21309083,Swaad,Sector 135,Delhi NCR,6221022576,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Grilled Chicken Jamaican Tangdi, 1 x Bone in Jamaican Grilled Chicken",,,1450.0,72.5,0.0,0.0,0.0,0.0,1522.5,5.0,,,,,16.88,3.7,Incorrectly,,6a7696a13f8fd35fc099e175e7ada84452a99bd9f82f720352a19cf0143552be
21077127,Aura Pizzas,Sector 135,Delhi NCR,6542428542,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Jamaican Chicken Melt,,50% off upto Rs.100,499.0,20.45,90.0,0.0,0.0,0.0,429.45,,,,,,19.28,8.1,Correctly,,7e3e90a37f487344c22ea95f8d82ac7e7b79bd06d50ea57354f3151d29a82f00
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6299033742,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,2km,2 x Bone in Jamaican Grilled Chicken,,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,23.82,3.1,Correctly,,e35ae66f1a77a939a275ef2a67c9bb6954044dd6ee458f60e8d4358736746f9a
20659868,Aura Pizzas,Sector 4,Delhi NCR,6425842204,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Peri Peri Paneer Pizza, 1 x Chilli Cheese Garlic Bread",,Flat 15% off,898.0,38.84,121.23,0.0,0.0,0.0,815.61,,,,,,12.72,1.5,Correctly,,42bda7d95ee3da64ab0db5422827b5ed2fda5fe145c699c73557114d521fb4df
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6328088196,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Masala Potato Pide,,,359.0,17.95,0.0,0.0,0.0,0.0,376.95,,,,,,9.85,7.0,Incorrectly,,9e2069729a91d1dd05e66c0bd624c994404695edae8a57e536e10ea558c69c99
20659868,Aura Pizzas,Sector 4,Delhi NCR,6565694646,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x All About Chicken Pizza,,Flat Rs.150 off,879.0,37.95,120.0,0.0,0.0,0.0,796.95,,,,,,13.8,7.3,Incorrectly,,1146a9915de348470d3d578df9b4bb3027fe243913336c2aecd1413459043db3
20659868,Aura Pizzas,Sector 4,Delhi NCR,6487602402,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Murgh Amritsari Seekh Pizza, 1 x Peri Peri Crisper Fries, 1 x Margherita Pizza, 1 x Salted Crisper Fries","Order: Pls give fresh and deliver it fast as possible, dont add chopped ginger please. Alergic",Buy 1 Get 1 - ₹638.00,888.0,44.4,0.0,0.0,0.0,0.0,932.4,,,,,,37.22,1.3,Correctly,,c212042346bd49318a600cb39f88777cb42c409467ca7cdb12a01a52688d00df
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6501715185,"08:24 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Bone in Smoky Bbq Grilled Chicken, 1 x Animal Fries",,Flat 15% off,785.0,33.95,105.98,0.0,0.0,0.0,712.97,,,,,,18.7,2.8,Correctly,,60dcbb712f5ca4e11778d3fba37ef270c46d323c2bb4588fe6788dcf8afa688a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6275262175,"08:25 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Jamaican Chicken Melt, 1 x Peri Peri Chicken Melt, 1 x Salted Crisper Fries",,,1147.0,57.35,0.0,0.0,0.0,0.0,1204.35,,,,,,20.23,14.2,Correctly,,a87c0d5ec51589b9294aa362f36cecc8f64814e0b988382b9746dc2a79122093
20659868,Aura Pizzas,Sector 4,Delhi NCR,6347141537,"08:25 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Mutton Seekh Pide, 1 x Murgh Amritsari Garlic Bread",,Buy 1 Get 1 - ₹399.00,407.0,20.35,0.0,0.0,0.0,0.0,427.35,5.0,,,,,,1.8,Missed,,03783d263bad575a2372496d582ed690c4a38555807eebac4b199f27ddd76468
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6311851018,"08:25 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Angara Paneer Melt, 1 x Tripple Cheese Pizza",,Buy 1 Get 1 - ₹449.00,549.0,27.45,0.0,0.0,0.0,0.0,576.45,,,,,,17.47,2.9,Correctly,,33022a19b9248a31629ca1da6892fcb97c144ce8be0727d7cb536628996bebf8
20320607,Swaad,Sector 4,Delhi NCR,6477945980,"08:25 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Bone in Jamaican Grilled Chicken Quarter + Angara Rice,,,415.0,20.75,0.0,0.0,0.0,0.0,435.75,,,,,,14.53,10.2,Correctly,,af7153ad1dadabcc65b499bcf8abb77ceae361a0fe3851c9135d11c86468efa0
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6378343816,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Makhani Paneer Pizza, 1 x Malai Gud Pide, 1 x Mushroom Mozzarella Melt, 1 x Jamaican Chicken Melt, 1 x All About Chicken Pizza, 1 x Angara Paneer Melt, 1 x Murgh Amritsari Seekh Melt, 1 x Peanut Butter Chocolate Pide",,Buy 1 Get 1 - ₹1936.00,2086.0,104.3,0.0,0.0,0.0,0.0,2190.3,,,,,,39.68,22.4,Correctly,,b5789293cb1ebcf0e70dfc82d49f80fcd8937b46b061f0775261ef007d0fa743
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6206065772,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,1km,2 x Bone in Jamaican Grilled Chicken,,,620.0,15.5,0.0,310.0,0.0,0.0,325.5,3.0,,,,,22.43,0.2,Correctly,,a6904d70b32e9968230eaabee9d2778abb494152f3be4c0a10f10295e8cf7351
20320607,Swaad,Sector 4,Delhi NCR,6334991327,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,7km,1 x Bone in Smoky Bbq Grilled Chicken,,50% off upto Rs.100,585.0,24.25,100.0,0.0,0.0,0.0,509.25,,,,,,14.42,1.3,Correctly,,805cdeb6eab1d0d789239da2485d5313feeed72ac4d2c91214882a0904642db9
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6382402283,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,9km,"1 x Fried Chicken Classic Tender, 1 x Onion Rings",,Flat Rs.80 off,554.0,23.7,80.0,0.0,0.0,0.0,497.7,,,,,,10.88,0.6,Correctly,,16718a5bf0a84ad2630aa3aa66f6d1bc775202617532215d0018300069a406aa
20659868,Aura Pizzas,Sector 4,Delhi NCR,6394286747,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Margherita Pizza,,,649.0,29.21,0.0,0.0,0.0,64.9,613.31,,,,,,13.48,1.4,Correctly,,8532e3c954c5e21e0bbbeefaf714bfe6190afb1794fa3ed49c7d651189eac46c
21173951,Aura Pizzas,Vasant Kunj,Delhi NCR,6457605048,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Just Pepperoni Pizza, 1 x Murgh Amritsari Seekh Pizza",,Flat 15% off,1278.0,55.27,172.53,0.0,0.0,0.0,1160.74,,,,,,16.37,1.9,Correctly,,253b2edcaec6bedbb4ff228ce9f12fe4aabe4d70f5f4a16216145aa24710a6f8
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6338745049,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Murgh Amritsari Seekh Pizza, 1 x Chicken Pepperoni Pizza",,Buy 1 Get 1 - ₹599.00,629.0,31.45,0.0,0.0,0.0,0.0,660.45,,,,,,18.65,0.3,Correctly,,c31b621845441a569e61483c3a7e3c9cffe6f606b9eb4512028d5abf973d9bf0
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6359543834,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,4km,2 x Makhani Paneer Pizza,,Buy 1 Get 1 - ₹579.00,579.0,28.95,0.0,0.0,0.0,0.0,607.95,,,,,,21.43,0.6,Correctly,,1a4183349577532c58e2ba3d72cd22f1c21eedc0ef05584948597fa0a862ac0e
20882713,Swaad,DLF Phase 1,Delhi NCR,6336987433,"08:26 AM, September 12 2024",Delivered,Zomato Delivery,4km,"1 x Grilled Chicken Jamaican Tender ., 1 x Smoky BBQ Sauce, 1 x Animal Fries",,50% off upto Rs.100,725.0,31.25,100.0,0.0,0.0,0.0,656.25,,,,,,27.06,10.7,Correctly,,289c1c1af381f37a5cb246d4ebc588fc0130d968e789db908abcd0cf4c016129
21077127,Aura Pizzas,Sector 135,Delhi NCR,6563688229,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Murgh Amritsari Seekh Pizza,,,649.0,16.23,0.0,324.5,0.0,0.0,340.73,,,,,,13.33,8.0,Correctly,,f5d09fe7b82f0c8d1df56709b238b5ddd71e26e90ec5c65fef3decc0e349a1b4
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6557558140,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,10km,2 x Margherita Pizza,,Buy 1 Get 1 - ₹679.00,679.0,33.95,0.0,0.0,0.0,0.0,712.95,,,,,,12.23,0.9,Correctly,,3a843b80bf677e6834d1a083d75a8306ba83ba6a0358925b36ec1d44cbef2841
20659868,Aura Pizzas,Sector 4,Delhi NCR,6177061949,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Peri Peri Paneer Melt, 1 x Tipsy Tiger Fresh Lime Soda",,Flat Rs.125 off,637.05,27.2,93.0,0.0,0.0,0.0,571.25,,,,,,16.33,1.0,Correctly,,8bdcecb7c1537aabca47cae2344c536e5b464da9b3b6c8a46767af7658e34e3b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6445582560,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Fried Chicken Tenders, 1 x Peri Peri Fries, 1 x Onion Rings, 1 x Pepperoni Garlic Bread, 1 x Tripple Cheese Pizza",,Flat Rs.300 off,1812.0,77.1,270.0,0.0,0.0,0.0,1619.1,,,,,,16.23,4.0,Correctly,,1105914c42cc137b967a75adf002676acf62faa653685db8efdcc02033626fc7
20320607,Swaad,Sector 4,Delhi NCR,6187093411,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Grilled Chicken Jamaican Tender,,40% off upto Rs.80,310.0,11.5,80.0,0.0,0.0,0.0,241.5,,,,,,15.28,9.4,Correctly,,89d0350f6f9fef59a57ac24105d9694a590ea6331098143f9cae6f78a02f621a
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6241766131,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Peri Peri Paneer Pizza, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹579.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,17.28,1.5,Correctly,,95dd64794823699ecec1e56d0de4b0972ec95be5d5204f5ff08fdb8156bddd28
20659868,Aura Pizzas,Sector 4,Delhi NCR,6266679926,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x All About Chicken Pizza,,50% off upto Rs.100,659.0,27.95,100.0,0.0,0.0,0.0,586.95,,,,,,35.07,31.3,Correctly,,f23465c3bbbbc398f2e6f409f21bef471dce8ea049e40b3571701acbfe477f94
20659868,Aura Pizzas,Sector 4,Delhi NCR,6320790924,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Murgh Amritsari Garlic Bread,,50% off upto Rs.100,289.0,9.45,100.0,0.0,0.0,0.0,198.45,,,,,,8.45,0.8,Correctly,,ebd199a4153f5dd9f83320cd46f8360ee63cc7f38e13f93b07e0c3a8bf16227f
20882713,Swaad,DLF Phase 1,Delhi NCR,6501608037,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Grilled Chicken Peri Peri Tender, 1 x Bone in Kabuli Grilled Chicken",,Flat Rs.175 off,1020.0,43.15,157.0,0.0,0.0,0.0,906.15,4.0,,,,,20.38,6.4,Incorrectly,,e6e045c920f4514a0dd4c6751f6cbac748d4067d2abda357ce49b9862e380530
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6227403125,"08:27 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Murgh Amritsari Garlic Bread,,60% off upto Rs.120,289.0,9.5,99.0,0.0,0.0,0.0,199.5,,,,,,10.23,4.2,Incorrectly,,fd4d8de744f29b89134298d07f952001db6828f9b204eaec75801963ace5c1d7
20659868,Aura Pizzas,Sector 4,Delhi NCR,6216499821,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Murgh Amritsari Seekh Pizza, 1 x Bacon Pepperoni Melt",,,1754.0,87.7,0.0,0.0,0.0,0.0,1841.7,,,,,,29.78,19.7,Correctly,,604e8242015a95d7a475f20a44977b8fbc32793950ec1672d58d45991049fec1
20659868,Aura Pizzas,Sector 4,Delhi NCR,6255682882,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Murgh Amritsari Seekh Melt,,50% off upto Rs.100,479.0,18.95,100.0,0.0,0.0,0.0,397.95,,,,,,13.02,1.0,Correctly,,6c24d2044b9eb120a8ad72e45545bc27569094def10dcf1b71d20b7ba75daefa
20659868,Aura Pizzas,Sector 4,Delhi NCR,6232760920,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Desi Chicken Pepperoni Pizza,,Flat Rs.125 off,609.0,25.8,93.0,0.0,0.0,0.0,541.8,,,,,,6.97,2.0,Correctly,,5f3643648d896120496b60293d978131dbf3221dcd24ed191cfd3943e01fd946
21077127,Aura Pizzas,Sector 135,Delhi NCR,6522306592,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,9km,"1 x Herbed Potato, 1 x Makhani Paneer Pizza, 1 x Cheesy Garlic Bread",,Flat Rs.175 off,1006.0,41.55,175.0,0.0,0.0,0.0,872.55,,,,,,12.82,8.3,Correctly,,99719b4b5142357533f60f0dee5407db1e3323c15bc8d9dd2a9bab5299748728
20659868,Aura Pizzas,Sector 4,Delhi NCR,6153881701,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Bageecha Pizza, 1 x Herbed Potato",,Flat Rs.125 off,747.0,32.7,93.0,0.0,0.0,0.0,686.7,,,,,,7.97,7.4,Incorrectly,,eab024146f769783efa8468413f8dd08b0b159c7eddef738e4adfe2341c81c45
21077127,Aura Pizzas,Sector 135,Delhi NCR,6510305429,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Cheesy Garlic Bread,Order: please make it crispy,50% off upto Rs.100,249.0,7.95,90.0,0.0,0.0,0.0,166.95,,,,,,9.97,0.4,Correctly,,87bff4ce2dd16d4b696e63703fe7e39f066465ee4ee71f35466d7b66a79be270
20659868,Aura Pizzas,Sector 4,Delhi NCR,6317776469,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,7km,"1 x All About Chicken Pizza, 1 x Murgh Amritsari Garlic Bread",,Flat Rs.200 off,1148.0,48.4,180.0,0.0,0.0,0.0,1016.4,,,,,,15.98,5.9,Incorrectly,,4b42dc3c3c67d9cf77d092bdc0988f56dd9c14350703581d656682fa122b393d
21077127,Aura Pizzas,Sector 135,Delhi NCR,6394916976,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Mutton Seekh Pizza, 1 x Pepperoni Garlic Bread",,,1178.0,29.45,0.0,589.0,0.0,0.0,618.45,5.0,,,,,18.62,7.5,Correctly,,8e3d7eb18a24be61cc26d149652954cdafe0bedd6e3d8d6a99d10b23534e5a9e
20659868,Aura Pizzas,Sector 4,Delhi NCR,6280307180,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,2km,"1 x Indian Masala Cripser Fries, 1 x Bageecha Pizza, 1 x Chilli Cheese Garlic Bread",,,1317.0,65.85,0.0,0.0,0.0,0.0,1382.85,,,,,,14.97,13.0,Incorrectly,,8d0fbe2378a0f248e68cf3c1d542df324a09332bc47b056d2636a57693d71033
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6408621030,"08:28 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Bone in Kabuli Grilled Chicken,,,645.0,16.13,0.0,322.5,0.0,0.0,338.63,,,,,,28.4,3.8,Correctly,,ef8c331c9bda11c2b5b609b37a2983e0a2e83c0aa3fa9db5831433b13714d1df
20659868,Aura Pizzas,Sector 4,Delhi NCR,6337245595,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Angara Paneer Melt,,60% off upto Rs.120,449.0,17.5,99.0,0.0,0.0,0.0,367.5,,,,,,21.27,1.0,Correctly,,33c69b7971ae28ea3dd843fb16892339784847f361efd87f6b09beffe4968d53
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6155657305,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Murgh Amritsari Seekh Pide, 1 x All About Chicken Pizza",,Buy 1 Get 1 - ₹467.00,659.0,32.95,0.0,0.0,0.0,0.0,691.95,,,,,,14.35,0.3,Correctly,,919476dd3730303b93ff20fe36c1738d2f4683bed63ae7b8d02f6c13d3d442dd
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6346941088,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,6km,"1 x Bone in Peri Peri Grilled Chicken, 1 x Bone in Jamaican Grilled Chicken",,Buy 1 Get 1 - ₹310.00,310.0,15.5,0.0,0.0,0.0,0.0,325.5,,,,,,21.58,4.5,Correctly,,51b8de17d48a4b6d418622182c273c4bca0b9d0f5801104e53b82b20ae0d630a
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6212860085,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Bone in Peri Peri Grilled Chicken,,Flat Rs.200 off,755.0,33.75,80.0,0.0,0.0,0.0,708.75,,,,,,14.45,4.8,Correctly,,9e9875dccb1e87e6e50caceb254f9c8adbbdc35c1c53357739ee240e07adc30d
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6321052390,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,3km,1 x Cheesy Garlic Bread,,50% off upto Rs.100,239.0,6.95,100.0,0.0,0.0,0.0,145.95,,,,,,11.03,1.5,Correctly,,3ecc727f3f966965c126b32a9b3b8fd6953c96480eb0c40fc701f75f18aa510e
20659868,Aura Pizzas,Sector 4,Delhi NCR,6386145263,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,2km,1 x Chilli Cheese Garlic Bread,,60% off upto Rs.120,259.0,8.0,99.0,0.0,0.0,0.0,168.0,5.0,,,,,11.12,4.2,Correctly,,56381a4cdcff86a5f6e91ac3d033c6482f37471aa0a8a064df345b617b4a5361
20659868,Aura Pizzas,Sector 4,Delhi NCR,6512412165,"08:29 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Indian Masala Fries, 1 x Chilli Cheese Garlic Bread",,,527.0,26.35,0.0,0.0,0.0,0.0,553.35,,,,,,9.93,1.5,Correctly,,862d283b21d1a5ed5e7e3ac1de9571f801b001dee7737aba826d9353c46a9521
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6158376250,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,7km,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt",,Buy 1 Get 1 - ₹479.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,13.85,0.3,Correctly,,b563116387e6e349fd629cabebb329280b3378bba6f601ea33063eed0cb857eb
20882713,Swaad,DLF Phase 1,Delhi NCR,6329103601,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,4km,1 x Fried Chicken Peri Peri Tender,,50% off upto Rs.100,325.0,11.25,100.0,0.0,0.0,0.0,236.25,,,,,,19.9,2.1,Correctly,,9179dfa8bdd4010b2741149df1e1e16ca53abe1b4aa0bd9dab0688af0b2b6204
20659868,Aura Pizzas,Sector 4,Delhi NCR,6233174493,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,5km,"1 x Peri Peri Chicken Melt, 1 x Peri Peri Crisper Fries",,Flat Rs.125 off,688.0,29.75,93.0,0.0,0.0,0.0,624.75,,,,,,18.0,10.3,Correctly,,e377f01452138a6516949a609202cb7e51be540923d241896bfebc450d3fbebd
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6504772287,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,<1km,"1 x Peri Peri Crisper Fries, 1 x Just Pepperoni Pizza",,50% off upto Rs.100,878.0,39.4,90.0,0.0,0.0,0.0,827.4,,,,,,12.63,0.6,Correctly,,55fd3e9a60f435d19083e0d6f37dd48fa446f05b42cbcfad2133209a50a1986b
20659868,Aura Pizzas,Sector 4,Delhi NCR,6531164870,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Peri Peri Paneer Pizza, 1 x Tipsy Tiger Ginger Ale, 1 x Chilli Cheese Garlic Bread",,,997.05,49.85,0.0,0.0,0.0,0.0,1046.9,,,,,,18.33,8.8,Incorrectly,,ee9e2f6045839682c12b1c6991dd9a1a0bd9d7d951182f184a4a5502b956ba02
20659868,Aura Pizzas,Sector 4,Delhi NCR,6353356135,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,5km,1 x Margherita Pizza,,Flat Rs.100 off,459.0,17.95,100.0,0.0,0.0,0.0,376.95,,,,,,13.17,5.8,Correctly,,2e27f55d52a26f0218b61e75e3ccd973fbd279d9310f42d89b33df68eb9094b2
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6395196976,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,7km,1 x Jamaican Chicken Melt,,,479.0,23.95,0.0,0.0,0.0,0.0,502.95,5.0,,,,,16.5,8.6,Correctly,,6e8dad3a38eb1a64610c24dd53e57556bd7fa4ffba19517b4c3914ae23438bab
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6565847709,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,11km,1 x Bageecha Pizza,,Flat Rs.150 off,708.0,29.4,120.0,0.0,0.0,0.0,617.4,,,,,,19.65,0.5,Correctly,,f9d69e267c85d2bc812dee65c6d0e576a0aeac205c457a7ce953820288d638df
20635699,Aura Pizzas,Greater Kailash 2 (GK2),Delhi NCR,6311730297,"08:30 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Jamaican Chicken Melt, 1 x Murgh Amritsari Seekh Melt",Order: Send extra paprika please,Buy 1 Get 1 - ₹479.00,479.0,23.95,0.0,0.0,0.0,0.0,502.95,,,,,,20.0,0.3,Correctly,,b0850c112a7f7fe840a9b3fb74f132a83dafcb502f0e6068a59e7ce93009a765
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6502154576,"08:31 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Peri Peri Paneer Pizza,,50% off upto Rs.100,848.0,37.9,90.0,0.0,0.0,0.0,795.9,,,,,,17.38,7.9,Correctly,,60cd5fd655e2a17b9773b10546ffba5eeffb82ae81c45d6f8ae98f071ba9c620
20554001,Swaad,Greater Kailash 2 (GK2),Delhi NCR,6423476998,"08:31 AM, September 12 2024",Delivered,Zomato Delivery,1km,1 x Grilled Chicken Jamaican Tender,,,430.0,21.5,0.0,0.0,0.0,0.0,451.5,,,,,,16.47,0.3,Correctly,,2912f4855a5727b9b7b990f09191b1efaa3d6845ac0e7045d7e9ad57fd146fea
20882652,Aura Pizzas,DLF Phase 1,Delhi NCR,6281026349,"08:31 AM, September 12 2024",Delivered,Zomato Delivery,6km,1 x Peri Peri Grilled Chicken Pizza,,,908.0,45.4,0.0,0.0,0.0,0.0,953.4,,,,,,29.08,13.7,Incorrectly,,b990370e2ac616b97185173123a0ad596c6780d07ccc2ea220690319d2c5d6f3
20659868,Aura Pizzas,Sector 4,Delhi NCR,6185818719,"08:31 AM, September 12 2024",Delivered,Zomato Delivery,1km,"1 x Murgh Amritsari Seekh Pide, 1 x Masala Paneer Pide",,Buy 1 Get 1 - ₹319.00,349.0,17.45,0.0,0.0,0.0,0.0,366.45,,,,,,19.5,0.8,Correctly,,f7ec16671a3a47b27529b143e6e99a3b3eb3737936e67ba74ea9dbe028749442
20882713,Swaad,DLF Phase 1,Delhi NCR,6361029161,"08:31 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Animal Fries, 1 x Bone in Peri Peri Grilled Chicken",Order: breast piece please if possible,40% off upto Rs.80,665.0,29.25,80.0,0.0,0.0,0.0,614.25,,,,,,16.17,12.2,Correctly,,2aa9c41d3e2da55c9907b9f92dc12935c5dc45a73943b29d7702b0a45ea17721
20659868,Aura Pizzas,Sector 4,Delhi NCR,6369121777,"08:32 AM, September 12 2024",Delivered,Zomato Delivery,3km,"1 x Bageecha Pizza, 1 x Herbed Potato",,50% off upto Rs.100,886.0,39.3,100.0,0.0,0.0,0.0,825.3,5.0,,,,,18.45,8.7,Correctly,,6a7aa22bbaf4a0d5225bdb886d346f08211839481969a3f0d51d275b35ed635b
